DAUID,CISV Dimension 1 Scores,CISV Dimension 2 Scores,CISV Dimension 3 Scores,CISV Dimension 4 Scores,CISV Scores,CISV Quintiles,CISV Most Vulnerable Dimension
35100173,0.64083,-0.39159,0.08543,2.68945,0.75603,5,Dimension 4
35100174,-0.11336,-0.47464,-0.09965,1.90773,0.30502,4,Dimension 4
35100175,-0.38543,-0.39988,-0.26961,1.4216,0.09167,4,Dimension 4
35100176,-0.07615,-0.68808,0.32568,2.08955,0.41275,5,Dimension 4
35100177,-0.19359,0.0479,0.18326,1.84983,0.47185,5,Dimension 4
35100178,0.14532,-0.30103,0.16764,1.12952,0.28536,4,Dimension 4
35100179,0.40881,1.88929,1.24601,2.22007,1.44104,5,Dimension 4
35100180,-0.00959,0.32119,1.32961,2.35442,0.99891,5,Dimension 4
35100181,0.60907,0.92289,2.06827,3.519,1.77981,5,Dimension 4
35100182,0.08018,1.10014,0.10998,2.44604,0.93408,5,Dimension 4
35100183,0.33627,-0.52252,1.88767,2.07757,0.94475,5,Dimension 4
35100184,0.62251,0.06418,0.43344,3.81728,1.23435,5,Dimension 4
35100185,0.45765,-0.41886,0.51788,2.00232,0.63974,5,Dimension 4
35100186,0.6735,-1.07796,0.33511,2.83577,0.6916,5,Dimension 4
35100187,0.29035,-0.73479,-0.1267,1.71142,0.28507,4,Dimension 4
35100188,0.65968,-0.61452,-0.06566,2.79611,0.6939,5,Dimension 4
35100189,1.46708,0.1876,-0.76453,2.90882,0.94974,5,Dimension 4
35100190,0.09437,-0.5129,-0.341,1.56901,0.20237,4,Dimension 4
35100191,0.37015,0.22369,-0.57746,2.0133,0.50742,5,Dimension 4
35100192,0.32421,-0.22152,-0.41686,4.60927,1.07378,5,Dimension 4
35100193,0.55159,-0.94906,-0.61536,2.63708,0.40606,4,Dimension 4
35100194,0.40873,-0.06302,-0.84017,2.67266,0.54455,5,Dimension 4
35100195,0.42063,2.08966,-1.79652,1.05026,0.44101,5,Dimension 2
35100196,1.17065,0.74151,-1.5136,1.97859,0.59429,5,Dimension 4
35100197,0.56378,1.97226,-1.67993,1.63933,0.62386,5,Dimension 2
35100198,-0.02529,-0.52929,-0.68943,1.14824,-0.02394,3,Dimension 4
35100199,-0.30108,1.85941,-1.34191,0.29613,0.12814,4,Dimension 2
35100236,0.07689,0.56257,0.24534,1.70502,0.64745,5,Dimension 4
35100237,-0.76634,0.0811,-0.25377,0.12496,-0.20351,3,Dimension 4
35100238,0.64187,1.31442,2.87287,2.61515,1.86108,5,Dimension 3
35100239,-0.00605,1.18869,0.96582,1.31887,0.86684,5,Dimension 4
35100240,-0.301,0.79831,-1.16529,0.89387,0.05647,4,Dimension 4
35100241,-0.79549,-0.08686,-0.71968,0.04696,-0.38877,2,Dimension 4
35100242,-0.4092,-0.2391,-0.47351,-0.31788,-0.35992,2,Dimension 2
35100243,0.52154,1.28782,-0.78575,1.57533,0.64974,5,Dimension 4
35100244,0.3765,3.18612,-1.52041,1.09257,0.7837,5,Dimension 2
35100245,-0.68978,1.35105,-0.01451,0.6955,0.33556,4,Dimension 2
35100248,-0.20246,1.75067,1.40702,1.14719,1.02561,5,Dimension 2
35100249,-0.52316,1.35873,0.71459,1.38431,0.73362,5,Dimension 4
35100250,-0.96211,1.77764,-0.03308,0.13977,0.23056,4,Dimension 2
35100251,-0.84778,0.47167,-0.08801,0.48334,0.00481,3,Dimension 4
35100252,-0.62691,1.45273,0.33321,0.37444,0.38337,4,Dimension 2
35100253,-0.73052,-0.12295,0.40088,0.87375,0.10529,4,Dimension 4
35100254,-0.65689,1.14977,-0.01914,0.45411,0.23197,4,Dimension 2
35100255,-0.82633,0.50697,-0.34253,-0.00102,-0.16573,3,Dimension 2
35100256,-1.07097,0.31128,-0.66962,-0.46328,-0.47315,1,Dimension 2
35100257,-0.57595,0.07886,-0.21436,0.12062,-0.14771,3,Dimension 4
35100258,-0.9915,-0.41334,-0.39236,-0.09119,-0.4721,1,Dimension 4
35100259,-0.92946,0.01918,-0.4751,-0.25365,-0.40976,2,Dimension 2
35100260,-0.80725,-0.64776,-0.34051,-0.15969,-0.4888,1,Dimension 4
35100261,-0.98945,-0.2143,-0.24345,0.65018,-0.19926,3,Dimension 4
35100262,-0.81089,-0.1388,-0.24543,-0.01279,-0.30197,2,Dimension 4
35100264,-0.68231,-0.1202,0.04411,-0.4582,-0.30415,2,Dimension 3
35100265,-0.75501,-0.25999,-0.60148,0.16898,-0.36188,2,Dimension 4
35100266,-0.62332,-0.56513,-0.29193,-0.42497,-0.47634,1,Dimension 3
35100267,-0.67714,0.05289,-0.50482,-0.09703,-0.30653,2,Dimension 2
35100268,-0.42631,-0.37881,0.26785,-0.43363,-0.24273,2,Dimension 3
35100269,-0.7858,0.27593,0.19857,0.39322,0.02048,3,Dimension 4
35100270,-0.8975,-0.39851,-0.67794,-0.05322,-0.50679,1,Dimension 4
35100271,-0.45358,2.39231,-0.10354,0.58267,0.60447,5,Dimension 2
35100272,-0.80679,-0.49911,-0.44276,-0.12123,-0.46747,1,Dimension 4
35100273,-0.98406,-0.01827,-0.59062,-0.45151,-0.51111,1,Dimension 2
35100274,-0.62984,0.23525,0.23611,-0.48752,-0.1615,3,Dimension 3
35100275,0.93027,1.97496,-0.44709,3.83326,1.57285,5,Dimension 4
35100280,-0.80286,-0.67106,-0.53486,0.74282,-0.31649,2,Dimension 4
35100282,-0.57534,-0.01162,-0.74611,-0.33498,-0.41701,2,Dimension 2
35100283,-1.13592,0.57503,-0.90497,0.78883,-0.16926,3,Dimension 4
35100284,-1.10736,-1.87725,-0.84305,2.62041,-0.30181,2,Dimension 4
35100286,-0.50202,-0.20185,-0.99051,1.15912,-0.13381,3,Dimension 4
35100287,-0.75032,-2.35242,-0.48726,1.60197,-0.49701,1,Dimension 4
35100289,-0.74962,-0.87862,-1.06598,-1.28607,-0.99507,1,Dimension 1
35100290,-0.72129,0.40707,-0.70612,-0.7594,-0.44493,2,Dimension 2
35100291,-0.90393,0.42186,-0.96772,-0.0519,-0.37542,2,Dimension 2
35100292,-0.60689,0.3493,-0.27797,-0.4223,-0.23947,2,Dimension 2
35100293,-0.48361,0.56992,-0.63491,0.43115,-0.02936,3,Dimension 2
35100294,-0.65009,0.17464,-0.13015,0.14928,-0.11408,3,Dimension 2
35100295,-0.91023,-0.0522,-0.31302,0.43539,-0.21002,2,Dimension 4
35100296,-0.89788,-0.69354,-0.53629,-0.3718,-0.62488,1,Dimension 4
35100297,-0.93939,-0.46514,-0.36767,0.29832,-0.36847,2,Dimension 4
35100298,-0.75986,-0.61125,-0.01962,-0.12576,-0.37912,2,Dimension 3
35100299,-0.77115,-0.17264,-0.21956,0.51655,-0.1617,3,Dimension 4
35100300,-0.74743,1.13853,-1.01598,-0.3761,-0.25024,2,Dimension 2
35100301,-0.86966,-0.54053,-0.4776,-0.31655,-0.55108,1,Dimension 4
35100302,-0.84191,-0.16911,-0.25764,0.21241,-0.26406,2,Dimension 4
35100303,-0.86138,0.53755,-0.33868,-0.0061,-0.16715,3,Dimension 2
35100304,-0.95848,-0.33161,-0.22265,-0.06117,-0.39348,2,Dimension 4
35100305,-0.66475,-0.29331,-0.07985,-0.0026,-0.26013,2,Dimension 4
35100306,-1.01779,-0.73679,-0.34393,-0.03347,-0.53299,1,Dimension 4
35100307,-0.58836,0.04855,-0.31304,0.12071,-0.18303,3,Dimension 4
35100308,-0.50582,0.3123,0.14542,0.27633,0.05706,4,Dimension 2
35100309,-0.42685,-0.0242,-0.12412,0.86309,0.07198,4,Dimension 4
35100310,-0.8386,-0.1925,-0.67617,0.14239,-0.39122,2,Dimension 4
35100311,-0.9651,-0.36932,-0.14674,-0.03802,-0.37979,2,Dimension 4
35100312,-0.90843,-0.79719,-0.43496,-0.12743,-0.567,1,Dimension 4
35100313,-0.80979,-0.73783,-0.1143,-0.05352,-0.42886,2,Dimension 4
35100314,-0.57507,1.23039,-0.11552,0.37027,0.22752,4,Dimension 2
35100315,-0.62884,0.70404,0.42692,0.44403,0.23654,4,Dimension 2
35100317,-0.13333,1.36768,-1.17772,1.00456,0.2653,4,Dimension 2
35100318,-0.25809,-0.20302,-0.473,-0.34215,-0.31906,2,Dimension 2
35100320,-0.58024,-1.25977,-0.71522,0.59195,-0.49082,1,Dimension 4
35100321,-0.69007,-0.89987,-0.61652,0.05394,-0.53813,1,Dimension 4
35100322,-0.64225,-1.15293,-0.60913,-0.97226,-0.84414,1,Dimension 3
35100323,0.09575,1.86275,-1.64898,0.883,0.29813,4,Dimension 2
35100324,0.28257,-0.44571,-0.64336,0.34126,-0.11631,3,Dimension 4
35100325,0.00186,1.02034,-0.78008,0.66244,0.22614,4,Dimension 2
35100328,-0.5771,1.77492,-0.45859,2.15342,0.72316,5,Dimension 4
35100329,-0.53412,0.20519,-0.31238,0.79104,0.03743,3,Dimension 4
35100330,-0.84601,-0.09418,-0.60332,-0.06536,-0.40222,2,Dimension 4
35100331,-0.18049,-1.26489,-0.66164,0.81366,-0.32334,2,Dimension 4
35100332,-0.61206,0.81779,0.07044,0.30114,0.14433,4,Dimension 2
35100333,-0.84454,1.14985,-0.46384,0.7765,0.15449,4,Dimension 2
35110060,-0.03473,1.39359,1.3083,0.78312,0.86257,5,Dimension 2
35110063,-0.31772,0.96957,1.64443,1.29259,0.89722,5,Dimension 3
35110064,-0.60194,0.71886,0.40088,0.80892,0.33168,4,Dimension 4
35110065,-0.78911,0.37108,-0.38778,0.4242,-0.0954,3,Dimension 4
35110066,-0.60774,1.27733,0.39988,1.38005,0.61238,5,Dimension 4
35110067,-0.77403,0.10346,0.46601,0.61098,0.1016,4,Dimension 4
35110068,-0.73445,-0.07244,-0.10859,1.47532,0.13996,4,Dimension 4
35110069,-1.0323,-0.4821,-0.31238,0.01787,-0.45223,1,Dimension 4
35110070,-0.77226,0.47881,-0.04603,0.21899,-0.03012,3,Dimension 2
35110071,-0.60762,0.90194,-0.38883,0.9368,0.21057,4,Dimension 4
35110072,-0.88932,-0.59203,-0.15069,0.10842,-0.38091,2,Dimension 4
35110073,-0.80818,-0.39681,-0.09081,0.39298,-0.22571,2,Dimension 4
35110074,-0.95113,-0.32477,-0.10799,0.33336,-0.26263,2,Dimension 4
35110075,-1.06835,-0.63377,-0.64255,0.07203,-0.56816,1,Dimension 4
35110076,-0.71948,-0.38109,-0.12259,0.51293,-0.17756,3,Dimension 4
35110077,-1.12949,-0.45508,-0.15515,-0.10886,-0.46214,1,Dimension 4
35110078,-0.51223,-0.03651,0.20746,1.34359,0.25058,4,Dimension 4
35110079,-0.55386,-0.7574,-0.38518,1.01205,-0.1711,3,Dimension 4
35110080,-0.75097,-0.7345,-0.35841,0.43778,-0.35153,2,Dimension 4
35110081,-0.55361,0.09787,-0.41623,-0.04728,-0.22981,2,Dimension 2
35110082,-0.86666,-0.7553,-0.15249,0.27461,-0.37496,2,Dimension 4
35110083,-0.55333,-0.22489,-0.43986,1.40649,0.0471,3,Dimension 4
35110084,-0.84877,-0.55937,-0.3363,0.71196,-0.25812,2,Dimension 4
35110085,-0.99822,-0.66243,-0.41227,-0.21578,-0.57217,1,Dimension 4
35110086,-0.13531,0.24516,0.2162,1.24236,0.3921,4,Dimension 4
35110087,-0.53494,-0.03191,0.7677,2.06692,0.56694,5,Dimension 4
35110088,-0.61988,0.14242,-0.5305,-0.3855,-0.34837,2,Dimension 2
35110089,-0.15049,0.84488,0.71605,1.2961,0.67664,5,Dimension 4
35110090,-1.14429,0.03564,-0.20514,0.03429,-0.31988,2,Dimension 2
35110091,-0.82095,0.44638,-0.05973,-0.29777,-0.18302,3,Dimension 2
35110092,-1.03204,0.21921,-1.01711,0.81128,-0.25466,2,Dimension 4
35110093,-0.64924,0.00054,-0.09409,2.10316,0.34009,4,Dimension 4
35110094,-0.74612,-0.42141,-0.15712,1.22772,-0.02423,3,Dimension 4
35110095,-0.71308,-0.1215,-0.49031,-0.30685,-0.40794,2,Dimension 2
35110096,-0.62944,-0.37947,-0.25433,-0.13292,-0.34904,2,Dimension 4
35110097,-0.61255,1.08433,0.85871,0.43256,0.44076,5,Dimension 2
35110098,-0.90764,0.08502,-0.43843,1.05428,-0.05169,3,Dimension 4
35110099,-0.73555,0.25085,-0.70391,0.14192,-0.26168,2,Dimension 2
35110100,-0.77398,1.09639,-0.36805,0.27641,0.05769,4,Dimension 2
35110101,-0.82709,0.42909,-1.18195,0.89012,-0.17246,3,Dimension 4
35110102,-0.97965,-0.12603,-0.2207,-0.34799,-0.41859,2,Dimension 2
35110103,-1.08329,-0.41638,-0.02084,-0.16252,-0.42076,2,Dimension 3
35110104,-0.54514,0.47429,0.13807,0.52812,0.14883,4,Dimension 4
35110105,-0.72124,0.30689,0.0327,0.31211,-0.01739,3,Dimension 4
35110106,-0.10123,2.2895,0.14155,1.29075,0.90514,5,Dimension 2
35110107,-0.68655,1.01791,-0.42716,0.63569,0.13498,4,Dimension 2
35110108,0.18256,0.64544,1.43285,2.04345,1.07608,5,Dimension 4
35110109,-0.05259,0.70825,0.66239,1.36789,0.67149,5,Dimension 4
35110110,-0.34521,0.1921,0.72068,1.16054,0.43203,5,Dimension 4
35110111,-0.10741,1.33499,1.07629,1.59051,0.9736,5,Dimension 4
35110112,-0.52768,0.5414,0.3859,-0.02746,0.09304,4,Dimension 2
35110113,-0.85356,-0.08538,0.33263,0.80608,0.04994,4,Dimension 4
35110114,-0.63355,1.40802,-0.42695,0.38819,0.18393,4,Dimension 2
35110115,-0.65901,1.73226,0.02379,1.56946,0.66662,5,Dimension 2
35110116,-0.52059,0.53685,-0.66319,-0.18609,-0.20826,2,Dimension 2
35110117,-0.5262,1.14889,-0.0647,0.55854,0.27913,4,Dimension 2
35110118,-0.95201,0.49096,-0.19317,-0.35177,-0.2515,2,Dimension 2
35110119,-0.54831,2.04936,0.49667,0.31855,0.57907,5,Dimension 2
35110120,-0.99487,0.19935,0.05171,0.31942,-0.1061,3,Dimension 4
35110121,-0.87712,-0.54055,0.2125,-0.09349,-0.32467,2,Dimension 3
35110122,-0.75006,-0.51974,0.67443,0.00117,-0.14855,3,Dimension 3
35110123,-0.92956,-0.28659,-0.75332,0.84646,-0.28075,2,Dimension 4
35110124,-0.97333,-0.4701,0.5679,0.26991,-0.15141,3,Dimension 3
35110125,-0.9483,-0.57558,-0.34499,0.31314,-0.38893,2,Dimension 4
35110126,-0.8548,-0.35805,-0.53391,0.12635,-0.4051,2,Dimension 4
35110127,-0.91362,0.8638,-0.2585,1.12575,0.20435,4,Dimension 4
35110128,-0.82942,0.33314,-0.50819,0.43601,-0.14212,3,Dimension 4
35110129,-0.45726,1.86296,0.61407,1.46372,0.87087,5,Dimension 2
35110130,-0.78506,0.29711,-0.47014,0.59496,-0.09078,3,Dimension 4
35110131,-0.57092,2.4315,-0.1792,0.82447,0.62646,5,Dimension 2
35110132,-0.85497,0.36999,-0.49324,0.29781,-0.1701,3,Dimension 2
35110133,-0.73045,0.28534,-0.18444,-0.04257,-0.16803,3,Dimension 2
35110134,-0.60647,0.57393,-0.44809,-0.06336,-0.136,3,Dimension 2
35110135,-0.81295,1.3471,-1.05413,0.18703,-0.08324,3,Dimension 2
35110136,-0.67954,0.37144,0.59397,0.01846,0.07608,4,Dimension 3
35110137,-1.11066,-0.10349,-0.34666,0.07388,-0.37173,2,Dimension 4
35110138,-0.97776,-0.34751,-0.58174,-0.14558,-0.51315,1,Dimension 4
35110140,-0.72929,1.78417,0.55827,0.52912,0.53557,5,Dimension 2
35110141,-0.46388,0.22961,0.65862,2.15672,0.64527,5,Dimension 4
35110142,-0.56725,2.19786,1.24541,2.03042,1.22661,5,Dimension 2
35120092,0.27908,1.02439,0.98289,1.81748,1.02596,5,Dimension 4
35120093,0.09504,0.05959,1.61347,2.10587,0.96849,5,Dimension 4
35120094,0.19336,0.16232,1.28327,3.21929,1.21456,5,Dimension 4
35120095,0.0122,0.07786,0.21569,1.52117,0.45673,5,Dimension 4
35120096,0.38676,1.00113,0.4771,2.3595,1.05612,5,Dimension 4
35120097,0.17349,1.64172,-0.50326,1.35712,0.66727,5,Dimension 2
35120098,0.50913,0.56212,1.50923,1.54506,1.03138,5,Dimension 4
35120099,-0.13039,1.61522,0.01183,1.28597,0.69566,5,Dimension 2
35120100,0.89606,1.86893,-0.35922,3.11131,1.37927,5,Dimension 4
35120101,0.5729,4.02369,-0.45816,2.08272,1.55529,5,Dimension 2
35120102,-0.14098,2.04608,-0.15071,0.17819,0.48315,5,Dimension 2
35120103,0.20489,1.2237,0.85843,2.61362,1.22516,5,Dimension 4
35120104,0.22019,1.2432,-0.9919,1.86063,0.58303,5,Dimension 4
35120105,0.10025,2.38147,-0.9527,0.58203,0.52776,5,Dimension 2
35120106,0.25332,0.16712,1.11042,1.60498,0.78396,5,Dimension 4
35120107,-0.40547,-0.90226,-0.05342,0.79321,-0.14199,3,Dimension 4
35120108,-0.40534,0.17248,0.06364,0.88956,0.18009,4,Dimension 4
35120109,0.30958,0.70515,0.53579,1.47446,0.75625,5,Dimension 4
35120110,-0.06693,0.24489,0.00784,1.5136,0.42485,5,Dimension 4
35120111,-0.06517,0.87206,2.16936,2.05129,1.25688,5,Dimension 3
35120112,-0.23712,0.15661,1.4624,0.90982,0.57293,5,Dimension 3
35120113,-0.48116,0.44022,-0.33552,0.21046,-0.0415,3,Dimension 2
35120114,-0.74583,-0.11132,-0.67136,0.11428,-0.35356,2,Dimension 4
35120115,-0.15721,0.25369,0.13751,0.4182,0.16305,4,Dimension 4
35120116,0.32678,1.17136,-1.33872,2.31382,0.61831,5,Dimension 4
35120117,-0.46386,1.26454,-0.1968,-0.24449,0.08985,4,Dimension 2
35120118,0.21641,1.46842,0.28734,1.80319,0.94384,5,Dimension 4
35120119,0.04872,2.62425,-1.00073,2.23274,0.97624,5,Dimension 2
35120120,-0.61646,1.4299,-0.79074,0.3204,0.08578,4,Dimension 2
35120121,-0.4281,-0.00121,-0.88579,-0.56381,-0.46973,1,Dimension 2
35120122,-0.68996,0.42491,-0.56574,-0.55524,-0.34651,2,Dimension 2
35120123,-0.98723,0.01417,-0.88398,-0.49216,-0.5873,1,Dimension 2
35120124,-0.72798,0.66163,-0.81903,-0.1797,-0.26627,2,Dimension 2
35120126,0.19235,0.66412,1.65499,0.83079,0.83556,5,Dimension 3
35120129,-0.61924,-0.16585,-0.56011,0.13189,-0.30333,2,Dimension 4
35120130,-0.55409,-0.19436,0.22475,0.61537,0.02291,3,Dimension 4
35120131,-0.3985,1.53788,0.46437,1.96465,0.8921,5,Dimension 4
35120132,-0.49245,0.47995,-0.0665,0.86835,0.19734,4,Dimension 4
35120133,-0.28953,0.28995,0.14901,0.32986,0.11982,4,Dimension 4
35120134,0.03355,-0.16286,0.34097,2.20728,0.60474,5,Dimension 4
35120135,-0.18771,-0.28276,0.44832,2.59429,0.64304,5,Dimension 4
35120136,0.11186,-0.18741,0.50873,1.79911,0.55807,5,Dimension 4
35120137,-0.1216,0.11889,-0.22898,2.37979,0.53702,5,Dimension 4
35120138,0.25222,0.32154,1.53795,2.94466,1.26409,5,Dimension 4
35120139,0.31506,1.02191,1.69724,4.12505,1.78981,5,Dimension 4
35120140,-0.26645,0.18558,-0.16554,1.20355,0.23929,4,Dimension 4
35120141,0.25909,0.73143,1.56712,1.31945,0.96928,5,Dimension 3
35120142,0.04,0.20562,-0.55256,0.52174,0.0537,4,Dimension 4
35120143,-0.13854,0.53729,-0.24762,0.15297,0.07602,4,Dimension 2
35120146,-0.19621,0.6361,-0.44245,-0.48642,-0.12225,3,Dimension 2
35120147,-0.23382,0.37816,-0.05883,0.54325,0.15719,4,Dimension 4
35120148,-0.15015,1.70929,-0.03882,1.19519,0.67888,5,Dimension 2
35120155,-0.04755,0.24097,0.12175,0.65871,0.24347,4,Dimension 4
35120156,0.38846,0.8727,1.64689,1.28482,1.04822,5,Dimension 3
35120157,-0.27282,0.82149,0.16502,0.29001,0.25092,4,Dimension 2
35120158,-0.54955,0.63,-0.8016,-1.05592,-0.44427,2,Dimension 2
35120159,-0.54856,0.02262,-0.12459,0.36616,-0.07109,3,Dimension 4
35120160,-0.47797,0.39756,-0.60077,1.23499,0.13845,4,Dimension 4
35120231,-0.39326,1.04212,-0.16949,-0.02418,0.1138,4,Dimension 2
35120232,-0.47979,0.85817,0.59555,0.63147,0.40135,4,Dimension 2
35120233,-0.79071,0.30151,-0.04278,0.08744,-0.11114,3,Dimension 2
35120234,-0.73146,0.5074,0.38725,0.54497,0.17704,4,Dimension 4
35120235,-0.13385,1.58351,2.44402,2.21137,1.52626,5,Dimension 3
35120236,-0.5091,1.52119,0.08771,1.05574,0.53889,5,Dimension 2
35120237,-0.39749,3.93219,-0.26787,1.34715,1.1535,5,Dimension 2
35120238,-0.20755,1.30362,0.38651,1.17301,0.6639,5,Dimension 2
35120239,-0.6091,1.38992,-0.25216,0.87853,0.3518,4,Dimension 2
35120240,-0.60506,0.84356,0.78368,1.50201,0.63105,5,Dimension 4
35120241,-0.75946,0.47289,0.40031,0.81647,0.23255,4,Dimension 4
35120242,-0.81026,1.39473,-0.6213,0.00332,-0.00838,3,Dimension 2
35120243,-0.92947,1.56059,1.3661,0.89679,0.7235,5,Dimension 2
35120244,-0.73603,0.91352,1.15098,0.84156,0.54251,5,Dimension 3
35120245,-0.60181,1.18417,0.63117,0.78731,0.50021,5,Dimension 2
35120246,-0.8086,1.30802,0.59062,0.21059,0.32516,4,Dimension 2
35120247,-1.01059,0.62516,0.35004,0.46424,0.10721,4,Dimension 2
35120248,-0.70022,0.75931,0.97714,0.77136,0.4519,5,Dimension 3
35120249,-0.80556,0.76434,0.84221,-0.00451,0.19912,4,Dimension 3
35120250,-0.82174,1.8737,2.23524,1.29154,1.14468,5,Dimension 3
35120251,-0.69251,1.85294,1.07051,1.43314,0.91602,5,Dimension 2
35120252,-0.4879,1.21745,1.46017,0.64743,0.70929,5,Dimension 3
35120253,-0.54093,1.10589,-0.09404,0.59641,0.26683,4,Dimension 2
35120254,-0.26399,1.73063,0.58075,1.27045,0.82946,5,Dimension 2
35120255,-0.5163,0.52427,-0.04043,0.61194,0.14487,4,Dimension 4
35120256,-0.88022,0.68199,0.47399,-0.17558,0.02504,3,Dimension 2
35120258,-0.77674,0.00737,0.14477,0.30266,-0.08049,3,Dimension 4
35120259,-0.32414,1.40088,0.73475,1.35134,0.79071,5,Dimension 2
35120261,-0.83967,0.65277,-0.20336,-0.17107,-0.14033,3,Dimension 2
35120262,-0.76385,0.69373,-0.1399,-0.35134,-0.14034,3,Dimension 2
35120263,-0.6323,-0.06461,-0.1112,0.18973,-0.1546,3,Dimension 4
35120264,-0.47051,-0.03404,-0.08834,-0.16826,-0.19029,3,Dimension 2
35120265,-1.1046,-0.57596,-0.74571,0.60123,-0.45626,1,Dimension 4
35120266,-0.5905,-0.2989,-0.27836,0.20336,-0.2411,2,Dimension 4
35120267,-0.76767,-0.32441,-0.37044,-0.2247,-0.4218,2,Dimension 4
35120268,-0.5577,0.19988,-0.07937,0.15618,-0.07025,3,Dimension 2
35120269,-0.69596,0.17414,-0.30821,-0.36397,-0.2985,2,Dimension 2
35120270,-0.60777,0.07077,0.35907,0.47371,0.07395,4,Dimension 4
35120271,-0.578,-0.52405,-0.32558,-0.34414,-0.44294,2,Dimension 3
35120272,-0.71675,-0.52261,-0.86984,0.34956,-0.43991,2,Dimension 4
35120273,-0.21518,0.7595,-0.09911,0.7064,0.2879,4,Dimension 2
35120274,-0.57794,-0.59336,0.00367,0.06068,-0.27674,2,Dimension 4
35120275,-1.00031,0.01304,-0.55598,-0.11068,-0.41348,2,Dimension 2
35120276,-0.63451,0.20169,-0.72154,0.55491,-0.14986,3,Dimension 4
35120277,-0.81829,-0.5339,-0.64301,0.20864,-0.44664,2,Dimension 4
35120278,-0.8139,-0.56664,-0.66933,0.10438,-0.48637,1,Dimension 4
35120279,-0.78629,-0.68646,-0.73207,-0.03633,-0.56029,1,Dimension 4
35120280,-0.82478,-0.15981,-0.26945,-1.11948,-0.59338,1,Dimension 2
35120281,-0.9003,0.13428,-0.28141,-0.26539,-0.32821,2,Dimension 2
35120282,-0.33399,0.41008,-0.24396,0.5878,0.10498,4,Dimension 4
35120283,0.14515,-0.20019,-0.57384,1.33921,0.17758,4,Dimension 4
35120284,-0.64904,0.99005,-0.13442,1.15936,0.34149,4,Dimension 4
35120285,-0.31839,0.64467,-0.00952,0.62573,0.23562,4,Dimension 2
35120286,-0.82976,-0.41611,-0.72864,0.74071,-0.30845,2,Dimension 4
35120287,-0.86892,-0.91599,-0.50457,0.16526,-0.53106,1,Dimension 4
35120288,-0.40791,0.24712,0.00352,-0.36866,-0.13148,3,Dimension 2
35120289,-0.45901,0.21072,-0.07195,0.14251,-0.04443,3,Dimension 2
35120290,-0.55746,0.78537,0.31965,0.8512,0.34969,4,Dimension 4
35120291,-0.32946,0.68923,0.44845,0.41353,0.30544,4,Dimension 2
35120292,-0.08114,1.91777,0.13315,1.32379,0.82339,5,Dimension 2
35120293,-0.36914,2.27521,0.46444,0.7091,0.7699,5,Dimension 2
35120294,-0.48384,-0.0414,0.27802,0.44282,0.0489,4,Dimension 4
35120295,-0.62019,1.52854,-0.22663,-0.13535,0.13659,4,Dimension 2
35120296,-0.64576,0.75445,0.04391,0.43038,0.14575,4,Dimension 2
35120297,-0.83423,-0.65862,-0.06872,-0.49781,-0.51485,1,Dimension 3
35120298,-0.75614,-0.12987,-0.82808,0.41988,-0.32355,2,Dimension 4
35120299,-0.38483,-0.04255,0.16553,1.3671,0.27631,4,Dimension 4
35120300,-0.77198,-0.05489,0.37813,-0.07419,-0.13073,3,Dimension 3
35120301,-0.49083,0.92568,0.11526,0.18612,0.18406,4,Dimension 2
35120302,-0.70027,0.43349,-0.49899,0.46804,-0.07443,3,Dimension 4
35120303,-0.65946,0.1965,0.01365,0.40126,-0.01202,3,Dimension 4
35120304,-0.77891,0.81366,-0.25151,-0.28906,-0.12646,3,Dimension 2
35120305,-0.63614,0.94365,-0.55137,0.30186,0.0145,3,Dimension 2
35120306,-0.68946,-0.68128,-0.15334,0.2649,-0.31479,2,Dimension 4
35120308,-0.70391,-0.1385,0.13789,0.34941,-0.08878,3,Dimension 4
35120309,-0.95026,0.18574,-1.05501,-0.87123,-0.67269,1,Dimension 2
35120310,-0.61237,-0.33507,-0.07766,0.01436,-0.25268,2,Dimension 4
35120311,-0.48369,0.3956,0.11697,0.87601,0.22622,4,Dimension 4
35120313,-0.53414,0.7022,-0.09117,1.99102,0.51698,5,Dimension 4
35120314,0.13607,1.74726,1.15579,2.00917,1.26207,5,Dimension 4
35120315,-0.60143,0.04979,-0.03738,0.7299,0.03522,3,Dimension 4
35120316,-0.46083,0.63766,0.46516,0.43637,0.26959,4,Dimension 2
35120317,-0.20329,0.65062,0.90332,1.49254,0.7108,5,Dimension 4
35120318,-0.5972,-0.31053,-0.47359,0.43903,-0.23557,2,Dimension 4
35120319,-0.48106,0.09885,0.51522,1.19295,0.33149,4,Dimension 4
35120320,-0.10629,1.31202,0.8351,2.22298,1.06595,5,Dimension 4
35120321,-0.40741,0.03346,0.38359,0.98628,0.24898,4,Dimension 4
35120322,0.12065,3.22343,0.6457,2.95603,1.73645,5,Dimension 2
35120323,0.16841,2.36126,0.77773,2.81342,1.5302,5,Dimension 4
35120324,0.27991,3.32989,0.17186,2.44178,1.55586,5,Dimension 2
35120325,0.28078,1.15537,0.81106,2.27477,1.1305,5,Dimension 4
35120326,0.01311,0.70093,0.32959,1.61974,0.66584,5,Dimension 4
35120327,-0.45703,0.42475,0.22325,0.81739,0.25209,4,Dimension 4
35120328,-0.53467,0.55787,-0.37276,0.27391,-0.01891,3,Dimension 2
35120329,-1.01892,0.1048,-0.38891,-0.10602,-0.35226,2,Dimension 2
